1  0.38709897  0.205622188  7.0050053  48.3307302  29.1239378 303.4539666 1.66013679 7
2  0.72333793  0.006771606  3.3945712  76.6821802  54.8201213 178.9704486 2.44783833 6 
3  0.99998836  0.016736826  0.0001213  27.6464539  75.3942093 215.0034486 3.04043264 6
4  1.52367503  0.093290001  1.8498920  49.5616397 286.5090192 303.6562023 3.22715140 7
5  5.20399661  0.048719684  1.3046775 100.4829904 275.0927233   6.8013147 9.54791938 4
6  9.58195033  0.055272778  2.4852156 113.6436321 335.5040835 315.9800041 2.85885980 4
7 19.24744286  0.043713914  0.7727272  74.0128993  97.4115217 140.3579592 4.36624404 5
8 30.14125054  0.011166945  1.7676331 131.7957546 259.2549938 273.2914807 5.15138902 5
9 14.01198200  0.429060071  63.715250 90.00000000 100.0000000 100.0000000 1.00000000 9
